event_id,event_timestamp,event_name,event_type,customer_identifier,session_id,attempt_id,channel,device_type,os,network_type,step_name,step_sequence,status,error_code,location_raw,ingestion_timestamp,source_system
1508,2026-03-26 17:41:33.927090,start,progress,+27835516133,S552,A2442,Branch,Android,ios 26,4G,start,1,fail,,Durban,2026-03-28 10:44:33.927090,app
1509,2026-03-21 17:44:33.927090,otp,progress,+27833983566,S2378,A3749,USSD,ios,ios 26,3G,otp,3,success,,Cape town,2026-03-28 10:44:33.927090,app
1510,2026-03-22 05:48:33.927090,account_created,progress,+27837877032,S2276,A3639,Mobile App,Android,Android 11,4G,account_created,6,success,,Cape town,2026-03-28 10:44:33.927090,app
1511,2026-03-23 20:39:33.927090,kyc_upload,progress,+27836015347,S525,A1824,Mobile App,ios,ios 26,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:33.927090,app
1512,2026-03-22 23:03:33.927090,otp,progress,+27836062405,S570,A4368,USSD,Android,Android 11,4G,otp,3,success,,johannesburg,2026-03-28 10:44:33.927090,app
1513,2026-03-27 17:04:33.927090,account_created,progress,+27839248858,S1097,A929,USSD,Android,ios 26,4G,account_created,6,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1514,2026-03-27 07:27:33.927090,otp,progress,+27837816051,S738,A234,USSD,ios,ios 26,3G,otp,3,success,,johannesburg,2026-03-28 10:44:33.927090,app
1515,2026-03-25 16:48:33.927090,account_created,progress,+27838054547,S1915,A1167,Mobile App,Android,ios 26,3G,account_created,6,fail,,Durban,2026-03-28 10:44:33.927090,app
1516,2026-03-27 17:01:33.927090,phone_entry,progress,+27833356603,S1921,A928,Branch,Android,ios 26,4G,phone_entry,2,success,,Cape town,2026-03-28 10:44:33.927090,app
1517,2026-03-21 15:29:33.927090,otp,progress,+27838504429,S1065,A4664,USSD,ios,ios 26,3G,otp,3,abandon,,Durban,2026-03-28 10:44:33.927090,app
1518,2026-03-28 09:21:33.927090,phone_entry,progress,+27834387833,S2604,A4974,Mobile App,Android,Android 11,4G,phone_entry,2,success,,Durban,2026-03-28 10:44:33.927090,app
1519,2026-03-22 04:33:33.927090,personal_details,progress,+27831307626,S2674,A4493,Mobile App,Android,Android 11,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.927090,app
1520,2026-03-22 18:37:33.927090,phone_entry,progress,+27837213926,S2329,A4179,Mobile App,ios,ios 26,4G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:33.927090,app
1521,2026-03-24 03:30:33.927090,phone_entry,progress,+27834949558,S2258,A4275,USSD,Android,Android 11,4G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:33.927090,app
1522,2026-03-23 21:49:33.927090,phone_entry,progress,+27831825419,S1259,A4076,Mobile App,ios,Android 11,3G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:33.927090,app
1523,2026-03-23 17:28:33.927090,start,progress,+27837518338,S2023,A2209,USSD,ios,ios 26,3G,start,1,success,,Cape town,2026-03-28 10:44:33.927090,app
1524,2026-03-23 02:40:33.927090,phone_entry,progress,+27838361032,S2576,A2563,Web,ios,Android 11,3G,phone_entry,2,success,,Durban,2026-03-28 10:44:33.927090,app
1525,2026-03-21 19:31:33.927090,personal_details,progress,+27834902270,S1153,A1348,Branch,ios,ios 26,4G,personal_details,4,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1526,2026-03-22 04:11:33.927090,start,progress,+27834400404,S2014,A3361,Branch,ios,Android 11,4G,start,1,fail,,Cape town,2026-03-28 10:44:33.927090,app
1527,2026-03-25 11:52:33.927090,phone_entry,progress,+27838058485,S2225,A1898,Web,Android,ios 26,3G,phone_entry,2,success,,Cape town,2026-03-28 10:44:33.927090,app
1528,2026-03-26 15:54:33.927090,start,progress,+27835672270,S2305,A1540,USSD,ios,Android 11,4G,start,1,fail,,johannesburg,2026-03-28 10:44:33.927090,app
1529,2026-03-23 12:06:33.927090,start,progress,+27835393070,S443,A2604,Branch,Android,ios 26,4G,start,1,success,,Cape town,2026-03-28 10:44:33.927090,app
1530,2026-03-22 01:03:33.927090,personal_details,progress,+27835022867,S1220,A4230,Mobile App,Android,Android 11,4G,personal_details,4,success,,Durban,2026-03-28 10:44:33.927090,app
1531,2026-03-24 19:50:33.927090,kyc_upload,progress,+27835875386,S430,A497,USSD,Android,Android 11,4G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.927090,app
1532,2026-03-24 04:49:33.927090,kyc_upload,progress,+27837702466,S698,A1424,Mobile App,ios,ios 26,3G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.927090,app
1533,2026-03-21 22:35:33.927090,start,progress,+27834479224,S503,A473,USSD,ios,Android 11,3G,start,1,fail,,Cape town,2026-03-28 10:44:33.927090,app
1534,2026-03-22 14:56:33.927090,account_created,progress,+27837058895,S2376,A4334,Web,ios,ios 26,4G,account_created,6,abandon,,Durban,2026-03-28 10:44:33.927090,app
1535,2026-03-23 11:45:33.927090,phone_entry,progress,+27831038895,S2134,A2491,Web,Android,ios 26,4G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1536,2026-03-25 11:09:33.927090,otp,progress,+27835110010,S997,A2555,Web,Android,Android 11,3G,otp,3,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1537,2026-03-27 11:48:33.927090,kyc_upload,progress,+27836344601,S1379,A4660,Web,ios,Android 11,3G,kyc_upload,5,fail,,Cape town,2026-03-28 10:44:33.927090,app
1538,2026-03-22 09:02:33.927090,phone_entry,progress,+27836034830,S1740,A3713,Web,ios,ios 26,3G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1539,2026-03-22 16:21:33.927090,kyc_upload,progress,+27838020040,S2128,A2042,Mobile App,ios,Android 11,3G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1540,2026-03-24 18:46:33.927090,otp,progress,+27833847702,S814,A2788,Web,Android,Android 11,4G,otp,3,abandon,,Durban,2026-03-28 10:44:33.927090,app
1541,2026-03-27 18:28:33.927090,kyc_upload,progress,+27832665053,S2394,A1690,USSD,ios,Android 11,3G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1542,2026-03-27 12:44:33.927090,otp,progress,+27834642266,S2388,A3736,Branch,Android,ios 26,4G,otp,3,success,,Cape town,2026-03-28 10:44:33.927090,app
1543,2026-03-24 04:51:33.927090,kyc_upload,progress,+27834807139,S2836,A3972,USSD,Android,Android 11,3G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:33.927090,app
1544,2026-03-21 15:53:33.927090,personal_details,progress,+27836573955,S907,A4535,Branch,Android,Android 11,3G,personal_details,4,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1545,2026-03-21 21:58:33.927090,otp,progress,+27831070631,S171,A2419,USSD,ios,ios 26,3G,otp,3,success,,Durban,2026-03-28 10:44:33.927090,app
1546,2026-03-23 08:20:33.927090,phone_entry,progress,+27836760045,S1744,A1697,USSD,ios,Android 11,3G,phone_entry,2,fail,,Cape town,2026-03-28 10:44:33.927090,app
1547,2026-03-27 14:14:33.927090,start,progress,+27835725843,S802,A4450,Mobile App,Android,ios 26,3G,start,1,fail,,Cape town,2026-03-28 10:44:33.927090,app
1548,2026-03-24 04:31:33.927090,start,progress,+27837809044,S2855,A3678,Mobile App,ios,ios 26,3G,start,1,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1549,2026-03-22 03:38:33.927090,personal_details,progress,+27835157602,S1993,A3556,Mobile App,Android,ios 26,4G,personal_details,4,success,,Durban,2026-03-28 10:44:33.927090,app
1550,2026-03-23 12:16:33.927090,start,progress,+27834227373,S2092,A3224,Mobile App,Android,Android 11,4G,start,1,success,,johannesburg,2026-03-28 10:44:33.927090,app
1551,2026-03-22 01:40:33.927090,start,progress,+27834077777,S2655,A599,Web,ios,ios 26,3G,start,1,success,,johannesburg,2026-03-28 10:44:33.927090,app
1552,2026-03-24 10:35:33.927090,start,progress,+27834485270,S1311,A2401,Branch,Android,ios 26,3G,start,1,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1553,2026-03-24 20:18:33.927090,otp,progress,+27831706484,S474,A4832,Branch,ios,Android 11,3G,otp,3,success,,Durban,2026-03-28 10:44:33.927090,app
1554,2026-03-22 23:48:33.927090,phone_entry,progress,+27835551019,S12,A2727,USSD,Android,Android 11,3G,phone_entry,2,success,,Cape town,2026-03-28 10:44:33.927090,app
1555,2026-03-21 19:51:33.927090,phone_entry,progress,+27832383142,S1230,A909,Web,ios,Android 11,3G,phone_entry,2,success,,Cape town,2026-03-28 10:44:33.927090,app
1556,2026-03-26 11:52:33.927090,phone_entry,progress,+27838223088,S1400,A2157,Branch,ios,ios 26,3G,phone_entry,2,success,,Cape town,2026-03-28 10:44:33.927090,app
1557,2026-03-27 14:31:33.927090,kyc_upload,progress,+27839269616,S313,A4304,Web,ios,ios 26,3G,kyc_upload,5,success,,johannesburg,2026-03-28 10:44:33.927090,app
1558,2026-03-23 05:40:33.927090,account_created,progress,+27831665717,S1358,A4801,Branch,Android,Android 11,3G,account_created,6,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1559,2026-03-25 03:57:33.927090,start,progress,+27831389481,S1518,A4883,Branch,Android,Android 11,4G,start,1,fail,,Durban,2026-03-28 10:44:33.927090,app
1560,2026-03-25 04:36:33.927090,personal_details,progress,+27831067421,S796,A816,Web,ios,ios 26,3G,personal_details,4,fail,,Cape town,2026-03-28 10:44:33.927090,app
1561,2026-03-24 19:19:33.927090,personal_details,progress,+27833025800,S228,A817,Mobile App,ios,Android 11,3G,personal_details,4,fail,,johannesburg,2026-03-28 10:44:33.927090,app
1562,2026-03-25 06:52:33.927090,phone_entry,progress,+27836182013,S2231,A2300,Branch,Android,Android 11,3G,phone_entry,2,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1563,2026-03-27 16:38:33.927090,otp,progress,+27834201037,S142,A1538,Web,ios,ios 26,4G,otp,3,fail,,Cape town,2026-03-28 10:44:33.927090,app
1564,2026-03-21 21:38:33.927090,personal_details,progress,+27837518950,S2927,A4227,Branch,ios,ios 26,3G,personal_details,4,fail,,Durban,2026-03-28 10:44:33.927090,app
1565,2026-03-21 20:30:33.927090,personal_details,progress,+27832736145,S2641,A383,Mobile App,Android,Android 11,4G,personal_details,4,abandon,,Durban,2026-03-28 10:44:33.927090,app
1566,2026-03-26 06:42:33.927090,personal_details,progress,+27837296185,S2211,A1777,Web,Android,ios 26,4G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.927090,app
1567,2026-03-21 15:47:33.927090,kyc_upload,progress,+27832815693,S2382,A298,Branch,Android,Android 11,3G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.927090,app
1568,2026-03-24 02:38:33.927090,start,progress,+27835758680,S204,A1118,Web,Android,ios 26,4G,start,1,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1569,2026-03-24 20:10:33.927090,kyc_upload,progress,+27832152275,S83,A4240,Mobile App,Android,Android 11,3G,kyc_upload,5,abandon,,Durban,2026-03-28 10:44:33.927090,app
1570,2026-03-22 04:20:33.927090,personal_details,progress,+27835227163,S2935,A186,Branch,ios,Android 11,3G,personal_details,4,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1571,2026-03-22 05:05:33.927090,otp,progress,+27834896290,S793,A2864,Branch,Android,ios 26,3G,otp,3,abandon,,Durban,2026-03-28 10:44:33.927090,app
1572,2026-03-27 22:07:33.927090,phone_entry,progress,+27833583612,S2628,A4100,USSD,ios,Android 11,4G,phone_entry,2,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1573,2026-03-25 10:12:33.927090,start,progress,+27839587460,S1595,A1457,USSD,Android,Android 11,4G,start,1,abandon,,Durban,2026-03-28 10:44:33.927090,app
1574,2026-03-22 23:34:33.927090,start,progress,+27835981391,S617,A4582,Branch,ios,ios 26,3G,start,1,success,,johannesburg,2026-03-28 10:44:33.927090,app
1575,2026-03-26 11:18:33.927090,personal_details,progress,+27838099539,S2988,A424,Branch,Android,Android 11,4G,personal_details,4,fail,,Cape town,2026-03-28 10:44:33.927090,app
1576,2026-03-24 17:44:33.927090,otp,progress,+27839877157,S1938,A2456,Mobile App,ios,Android 11,4G,otp,3,fail,,Cape town,2026-03-28 10:44:33.927090,app
1577,2026-03-22 12:19:33.927090,personal_details,progress,+27832461403,S2235,A2950,Branch,Android,ios 26,3G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.927090,app
1578,2026-03-21 14:06:33.927090,kyc_upload,progress,+27837752406,S925,A898,Web,ios,ios 26,4G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.927090,app
1579,2026-03-23 12:36:33.927090,kyc_upload,progress,+27831430512,S359,A4110,Branch,Android,ios 26,4G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1580,2026-03-22 00:25:33.927090,kyc_upload,progress,+27837516931,S475,A1889,Web,ios,ios 26,3G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1581,2026-03-21 22:32:33.927090,start,progress,+27832632063,S1177,A640,USSD,Android,Android 11,3G,start,1,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1582,2026-03-27 17:31:33.927090,account_created,progress,+27837371443,S642,A2494,USSD,Android,Android 11,3G,account_created,6,abandon,,Durban,2026-03-28 10:44:33.927090,app
1583,2026-03-25 20:30:33.927090,otp,progress,+27835273127,S1745,A1283,Web,Android,ios 26,4G,otp,3,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1584,2026-03-26 08:32:33.927090,kyc_upload,progress,+27833030971,S1702,A352,Branch,Android,Android 11,4G,kyc_upload,5,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1585,2026-03-25 11:36:33.927090,account_created,progress,+27833005497,S1820,A3916,Branch,ios,Android 11,3G,account_created,6,fail,,Durban,2026-03-28 10:44:33.927090,app
1586,2026-03-26 09:01:33.927090,personal_details,progress,+27833662681,S2852,A1361,Branch,ios,Android 11,3G,personal_details,4,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1587,2026-03-25 13:19:33.927090,start,progress,+27835753945,S2339,A3404,Web,ios,ios 26,3G,start,1,success,,Durban,2026-03-28 10:44:33.927090,app
1588,2026-03-22 23:30:33.927090,kyc_upload,progress,+27839268842,S1237,A3605,Mobile App,ios,ios 26,4G,kyc_upload,5,success,,Durban,2026-03-28 10:44:33.927090,app
1589,2026-03-26 00:16:33.927090,start,progress,+27839289371,S2688,A2612,Mobile App,Android,Android 11,4G,start,1,abandon,,Durban,2026-03-28 10:44:33.927090,app
1590,2026-03-24 20:41:33.927090,personal_details,progress,+27833637915,S2410,A1626,Mobile App,ios,Android 11,4G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.927090,app
1591,2026-03-22 00:11:33.927090,personal_details,progress,+27833276245,S2563,A1685,Branch,ios,ios 26,4G,personal_details,4,fail,,Durban,2026-03-28 10:44:33.927090,app
1592,2026-03-23 07:08:33.927090,phone_entry,progress,+27839312765,S1319,A48,Web,Android,ios 26,4G,phone_entry,2,success,,Durban,2026-03-28 10:44:33.927090,app
1593,2026-03-21 18:39:33.927090,kyc_upload,progress,+27837818712,S2698,A4515,Mobile App,ios,ios 26,3G,kyc_upload,5,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1594,2026-03-22 16:26:33.927090,start,progress,+27832752722,S617,A4719,Branch,ios,Android 11,4G,start,1,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1595,2026-03-26 11:10:33.927090,personal_details,progress,+27833930131,S2024,A4749,Mobile App,Android,ios 26,4G,personal_details,4,fail,,Durban,2026-03-28 10:44:33.927090,app
1596,2026-03-22 19:33:33.927090,account_created,progress,+27835767268,S599,A4620,Web,ios,ios 26,4G,account_created,6,success,,Cape town,2026-03-28 10:44:33.927090,app
1597,2026-03-26 18:59:33.927090,otp,progress,+27835077038,S1489,A1246,USSD,Android,Android 11,4G,otp,3,success,,Cape town,2026-03-28 10:44:33.927090,app
1598,2026-03-24 14:17:33.927090,personal_details,progress,+27838656328,S2759,A503,Web,Android,Android 11,4G,personal_details,4,abandon,,Durban,2026-03-28 10:44:33.927090,app
1599,2026-03-24 14:33:33.927090,kyc_upload,progress,+27839727165,S2194,A2521,Branch,ios,ios 26,3G,kyc_upload,5,success,,johannesburg,2026-03-28 10:44:33.927090,app
1600,2026-03-21 16:27:33.927090,phone_entry,progress,+27836787440,S529,A509,Web,Android,ios 26,3G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1601,2026-03-24 08:02:33.927090,phone_entry,progress,+27838946978,S2310,A3153,Web,Android,ios 26,3G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1602,2026-03-25 10:24:33.927090,personal_details,progress,+27832972168,S1367,A1539,Branch,Android,Android 11,4G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.927090,app
1603,2026-03-24 21:28:33.927090,account_created,progress,+27836466216,S1797,A4491,Branch,ios,Android 11,3G,account_created,6,abandon,,johannesburg,2026-03-28 10:44:33.927090,app
1604,2026-03-28 04:55:33.927090,personal_details,progress,+27834524550,S2583,A2768,Web,Android,Android 11,3G,personal_details,4,success,,Durban,2026-03-28 10:44:33.927090,app
1605,2026-03-25 11:09:33.927090,start,progress,+27831128386,S1997,A4986,USSD,ios,Android 11,3G,start,1,success,,Durban,2026-03-28 10:44:33.927090,app
1606,2026-03-22 07:31:33.927090,start,progress,+27832121416,S679,A1564,Mobile App,ios,ios 26,4G,start,1,fail,,johannesburg,2026-03-28 10:44:33.927090,app
1607,2026-03-28 03:18:33.927090,kyc_upload,progress,+27833300281,S2491,A234,USSD,Android,Android 11,3G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:33.927090,app
1608,2026-03-27 04:23:33.927090,kyc_upload,progress,+27834075884,S666,A3810,Mobile App,Android,Android 11,3G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:33.927090,app
1609,2026-03-24 01:43:33.927090,otp,progress,+27838275310,S428,A3608,USSD,Android,Android 11,3G,otp,3,fail,,Cape town,2026-03-28 10:44:33.927090,app
1610,2026-03-26 17:19:33.927090,kyc_upload,progress,+27831773063,S2228,A4308,Mobile App,ios,Android 11,3G,kyc_upload,5,fail,,johannesburg,2026-03-28 10:44:33.927090,app
1611,2026-03-24 17:46:33.927090,phone_entry,progress,+27831408049,S2649,A2426,USSD,ios,ios 26,4G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1612,2026-03-22 05:00:33.927090,otp,progress,+27836189290,S1711,A3796,Branch,Android,ios 26,4G,otp,3,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1613,2026-03-28 08:45:33.927090,phone_entry,progress,+27839887490,S222,A2707,Mobile App,Android,Android 11,4G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1614,2026-03-25 06:16:33.927090,personal_details,progress,+27832985458,S1844,A4383,USSD,ios,Android 11,3G,personal_details,4,abandon,,Durban,2026-03-28 10:44:33.927090,app
1615,2026-03-24 20:06:33.927090,kyc_upload,progress,+27831105290,S786,A4010,USSD,Android,Android 11,4G,kyc_upload,5,fail,,Durban,2026-03-28 10:44:33.927090,app
1616,2026-03-26 17:30:33.927090,phone_entry,progress,+27834234227,S505,A3601,Web,Android,ios 26,4G,phone_entry,2,abandon,,Cape town,2026-03-28 10:44:33.927090,app
1617,2026-03-24 15:00:33.927090,kyc_upload,progress,+27831651449,S1468,A2927,Web,ios,Android 11,3G,kyc_upload,5,success,,Cape town,2026-03-28 10:44:33.927090,app
1618,2026-03-24 05:33:33.927090,otp,progress,+27837659787,S2765,A3849,Branch,ios,ios 26,4G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.927090,app
1619,2026-03-27 16:59:33.927090,personal_details,progress,+27835810451,S132,A1648,Branch,Android,Android 11,4G,personal_details,4,success,,Cape town,2026-03-28 10:44:33.927090,app
1620,2026-03-24 08:22:33.927090,personal_details,progress,+27838148913,S205,A4058,USSD,ios,Android 11,3G,personal_details,4,success,,johannesburg,2026-03-28 10:44:33.927090,app
1621,2026-03-21 20:19:33.927090,phone_entry,progress,+27836827350,S1045,A629,Branch,Android,ios 26,3G,phone_entry,2,success,,johannesburg,2026-03-28 10:44:33.927090,app
1622,2026-03-27 21:11:33.927090,phone_entry,progress,+27833600376,S858,A1438,Web,ios,Android 11,3G,phone_entry,2,abandon,,Durban,2026-03-28 10:44:33.927090,app
1623,2026-03-24 08:29:33.927090,account_created,progress,+27838146036,S2429,A3824,USSD,ios,Android 11,4G,account_created,6,abandon,,Durban,2026-03-28 10:44:33.927090,app
1624,2026-03-24 00:14:33.927090,otp,progress,+27833542296,S510,A2664,USSD,Android,ios 26,3G,otp,3,fail,,johannesburg,2026-03-28 10:44:33.927090,app
1625,2026-03-23 16:57:33.927090,phone_entry,progress,+27835197891,S1252,A666,Web,ios,Android 11,4G,phone_entry,2,success,,Durban,2026-03-28 10:44:33.927090,app
1626,2026-03-23 03:48:33.927090,account_created,progress,+27838930672,S1991,A2166,Web,Android,ios 26,4G,account_created,6,success,,Cape town,2026-03-28 10:44:33.927090,app
1627,2026-03-21 22:16:33.927090,start,progress,+27839582043,S416,A72,Branch,Android,Android 11,3G,start,1,fail,,Cape town,2026-03-28 10:44:33.927090,app
1628,2026-03-22 04:19:33.927090,account_created,progress,+27837887187,S2065,A3561,Branch,ios,ios 26,3G,account_created,6,success,,Cape town,2026-03-28 10:44:33.927090,app
1629,2026-03-24 17:41:33.927090,otp,progress,+27838484825,S2100,A1570,Web,Android,Android 11,3G,otp,3,fail,,Cape town,2026-03-28 10:44:33.927090,app
